"id","carteira_id","condominio_id","unidade_id","operador_id","competencia","vencimento","valor_original","valor_atualizado","status","observacoes","ultima_interacao_at","created_at","updated_at","origem_importacao","conversao_relatorio_id","importacao_id","estado","score_recuperacao","probabilidade_acordo","ultima_interacao_em","proxima_acao_em","automacao_bloqueada","dias_atraso","score_prioridade","score_engajamento","score_risco","classificacao_ia","recomendacao_ia","juros","multa","correcao","desconto","observacao_financeira","status_operacional","status_financeiro","planilha_debitos_competencia","planilha_debitos_atualizada_em","planilha_debitos_solicitacao_id","bloqueio_formalizacao_motivo"
"f7653235-ac59-46e2-8176-f2df986192f9","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","09ca8f61-a796-49c0-8f5a-e7bc2fa07ddd",,"01/2025","2025-01-29","204.79","261.44","novo","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004008124 | Multa: R$ 4,10 | Correção: R$ 14,56 | Juros: R$ 37,99 | Total do Recibo: R$ 261,44",,"2026-07-16T16:56:52.37935+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"37.99","4.1","14.56","0",,"novo","em_aberto",,,,
"f7a88ad5-2732-4392-afe4-9bec9204cbe0","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","09ca8f61-a796-49c0-8f5a-e7bc2fa07ddd",,"05/2025","2025-05-12","561.16","683.97","novo","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004001332 | Multa: R$ 11,22 | Correção: R$ 27,59 | Juros: R$ 84,00 | Total do Recibo: R$ 683,97",,"2026-07-16T16:56:53.676237+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"84","11.22","27.59","0",,"novo","em_aberto",,,,
"ff3e4e6e-16b0-42ab-99d5-dffa777e52f9","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","4f91ff3d-99ef-474b-82a6-ae22aa13d5b6",,"12/2024","2024-12-10","341.38","446.86","suspenso","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004001235 | Multa: R$ 6,83 | Correção: R$ 27,30 | Juros: R$ 71,35 | Total do Recibo: R$ 446,86",,"2026-07-16T16:56:47.136869+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"71.35","6.83","27.3","0",,"suspenso","em_aberto",,,,
"001d8364-e58f-4480-aba6-6387a5cb00ed","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","165a25f4-808c-48c3-8006-02ef6ebd9034",,"02/2025","2025-02-10","279.85","357.26","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004000131 | Multa: R$ 5,60 | Correção: R$ 19,90 | Juros: R$ 51,91 | Total do Recibo: R$ 357,26",,"2026-07-16T16:55:42.064976+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"51.91","5.6","19.9","0",,"judicializado","em_aberto",,,,
"004cd3ee-9011-4794-8e16-532011f9a36b","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","c32c8041-ee02-48bd-a082-31dd4a335140",,"01/2025","2025-01-10","300.95","389.33","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004002231 | Multa: R$ 6,02 | Correção: R$ 22,97 | Juros: R$ 59,39 | Total do Recibo: R$ 389,33",,"2026-07-16T16:57:31.942107+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"59.39","6.02","22.97","0",,"judicializado","em_aberto",,,,
"004eb812-5c03-4b74-ab30-edfeea23b925","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","c32c8041-ee02-48bd-a082-31dd4a335140",,"06/2024","2024-06-10","350.95","491.88","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004002169 | Multa: R$ 7,02 | Correção: R$ 35,53 | Juros: R$ 98,38 | Total do Recibo: R$ 491,88",,"2026-07-16T16:57:30.471285+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"98.38","7.02","35.53","0",,"judicializado","em_aberto",,,,
"04f706c0-eece-44f6-bb19-1ee973cd5253","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","80831fd7-c781-4377-b472-d62d6d5cf239",,"02/2025","2025-02-10","279.85","357.26","novo","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004002983 | Multa: R$ 5,60 | Correção: R$ 19,90 | Juros: R$ 51,91 | Total do Recibo: R$ 357,26",,"2026-07-16T16:57:48.009971+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"51.91","5.6","19.9","0",,"novo","em_aberto",,,,
"084763c0-06ff-4ca6-af70-19e5bec0fa70","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","80831fd7-c781-4377-b472-d62d6d5cf239",,"01/2025","2025-01-10","291.38","376.96","novo","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004002975 | Multa: R$ 5,83 | Correção: R$ 22,25 | Juros: R$ 57,50 | Total do Recibo: R$ 376,96",,"2026-07-16T16:57:47.793212+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"57.5","5.83","22.25","0",,"novo","em_aberto",,,,
"09a18ae4-01e3-4db3-a588-f0019daa1bf7","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","86070e69-9a3b-4206-aa1a-7aee35af07c6",,"12/2024","2024-12-10","341.38","446.86","suspenso","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004002851 | Multa: R$ 6,83 | Correção: R$ 27,30 | Juros: R$ 71,35 | Total do Recibo: R$ 446,86",,"2026-07-16T16:57:44.036003+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"71.35","6.83","27.3","0",,"suspenso","em_aberto",,,,
"0d0a4cb7-36ce-4a39-8bbf-afea1ac8d438","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","a4a095f0-be83-4620-8532-a5a04540b0e0",,"07/2024","2024-07-10","504.17","697.74","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004005265 | Multa: R$ 10,08 | Correção: R$ 48,44 | Juros: R$ 135,05 | Total do Recibo: R$ 697,74",,"2026-07-16T16:59:14.682352+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"135.05","10.08","48.44","0",,"judicializado","em_aberto",,,,
"0d368eff-9ce9-460d-9601-82faab8bc74f","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","c32c8041-ee02-48bd-a082-31dd4a335140",,"04/2024","2024-04-10","300.95","430.94","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004002142 | Multa: R$ 6,02 | Correção: R$ 32,35 | Juros: R$ 91,62 | Total do Recibo: R$ 430,94",,"2026-07-16T16:57:30.030835+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"91.62","6.02","32.35","0",,"judicializado","em_aberto",,,,
"0e1ca585-7b92-4659-aad6-b9683b627163","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","1361789c-31ff-446e-a660-8e7c5d05a182",,"04/2024","2024-04-10","291.38","417.23","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004000514 | Multa: R$ 5,83 | Correção: R$ 31,32 | Juros: R$ 88,70 | Total do Recibo: R$ 417,23",,"2026-07-16T16:56:15.23627+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"88.7","5.83","31.32","0",,"judicializado","em_aberto",,,,
"0f0f341d-a76e-43b2-bb4f-2d25c3fef63a","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","165a25f4-808c-48c3-8006-02ef6ebd9034",,"11/2024","2024-11-11","341.38","453.35","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004000107 | Multa: R$ 6,83 | Correção: R$ 29,58 | Juros: R$ 75,56 | Total do Recibo: R$ 453,35",,"2026-07-16T16:55:40.860481+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"75.56","6.83","29.58","0",,"judicializado","em_aberto",,,,
"11ce3a82-a33d-4a63-ae36-4eb254ec4c82","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","165a25f4-808c-48c3-8006-02ef6ebd9034",,"12/2024","2024-12-10","341.38","446.86","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004000115 | Multa: R$ 6,83 | Correção: R$ 27,30 | Juros: R$ 71,35 | Total do Recibo: R$ 446,86",,"2026-07-16T16:55:41.468606+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"71.35","6.83","27.3","0",,"judicializado","em_aberto",,,,
"14c5df29-6d48-400b-9e58-c28cdf76ee6a","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","47cbbdf1-21f0-4dc3-9933-020245146465",,"12/2024","2024-12-10","350.95","459.38","suspenso","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004007187 | Multa: R$ 7,02 | Correção: R$ 28,06 | Juros: R$ 73,35 | Total do Recibo: R$ 459,38",,"2026-07-16T16:56:12.912322+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"73.35","7.02","28.06","0",,"suspenso","em_aberto",,,,
"151963a2-2ce7-4968-95eb-83a89c94435f","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","a4a095f0-be83-4620-8532-a5a04540b0e0",,"11/2024","2024-11-11","341.38","453.35","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004005303 | Multa: R$ 6,83 | Correção: R$ 29,58 | Juros: R$ 75,56 | Total do Recibo: R$ 453,35",,"2026-07-16T16:59:15.541726+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"75.56","6.83","29.58","0",,"judicializado","em_aberto",,,,
"23315ade-03f1-4193-bf44-7266cb557cee","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","a4a095f0-be83-4620-8532-a5a04540b0e0",,"03/2025","2025-03-10","279.85","353.6","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004005346 | Multa: R$ 5,60 | Correção: R$ 19,38 | Juros: R$ 48,77 | Total do Recibo: R$ 353,60",,"2026-07-16T16:59:16.449339+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"48.77","5.6","19.38","0",,"judicializado","em_aberto",,,,
"24a1195a-2683-45fe-8360-4b49d08f97a9","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","2d698c19-e41a-457f-829f-1c9ad5db9ed4",,"06/2024","2024-06-10","350.95","491.88","suspenso","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004004072 | Multa: R$ 7,02 | Correção: R$ 35,53 | Juros: R$ 98,38 | Total do Recibo: R$ 491,88",,"2026-07-16T16:58:36.75025+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"98.38","7.02","35.53","0",,"suspenso","em_aberto",,,,
"25b06c40-066f-414b-a9c8-fb915061a1cf","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","2d698c19-e41a-457f-829f-1c9ad5db9ed4",,"05/2024","2024-05-10","350.95","497.64","suspenso","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004004064 | Multa: R$ 7,02 | Correção: R$ 36,98 | Juros: R$ 102,69 | Total do Recibo: R$ 497,64",,"2026-07-16T16:58:36.49636+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"102.69","7.02","36.98","0",,"suspenso","em_aberto",,,,
"2a20ebad-92e8-4d04-8d10-5c6b55487d0f","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","80831fd7-c781-4377-b472-d62d6d5cf239",,"04/2025","2025-04-10","279.85","350.55","novo","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003009 | Multa: R$ 5,60 | Correção: R$ 19,38 | Juros: R$ 45,72 | Total do Recibo: R$ 350,55",,"2026-07-16T16:57:48.415487+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"45.72","5.6","19.38","0",,"novo","em_aberto",,,,
"40eb7904-4909-4c6b-a404-611977328696","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","86070e69-9a3b-4206-aa1a-7aee35af07c6",,"02/2025","2025-02-10","279.85","357.26","novo","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004002878 | Multa: R$ 5,60 | Correção: R$ 19,90 | Juros: R$ 51,91 | Total do Recibo: R$ 357,26",,"2026-07-16T16:57:44.442632+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"51.91","5.6","19.9","0",,"novo","em_aberto",,,,
"437e5c8e-6ee0-4b4d-868c-33301e534c18","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","47cbbdf1-21f0-4dc3-9933-020245146465",,"05/2025","2025-05-19","232.43","279.62","novo","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004000484 | Multa: R$ 4,65 | Correção: R$ 10,37 | Juros: R$ 32,17 | Total do Recibo: R$ 279,62",,"2026-07-16T16:56:14.413987+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"32.17","4.65","10.37","0",,"novo","em_aberto",,,,
"4a4fad62-03d9-4f3a-b7b6-0b539dc58864","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","a4a095f0-be83-4620-8532-a5a04540b0e0",,"08/2024","2024-08-12","341.38","467.47","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004005273 | Multa: R$ 6,83 | Correção: R$ 31,85 | Juros: R$ 87,41 | Total do Recibo: R$ 467,47",,"2026-07-16T16:59:14.900485+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"87.41","6.83","31.85","0",,"judicializado","em_aberto",,,,
"4c9550d6-46d5-4cb7-93ad-0c5d023fcf35","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","c06708a7-29f4-4d96-84bb-f722332131d8",,"05/2025","2025-05-28","142.07","170.9","novo","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003050 | Multa: R$ 2,84 | Correção: R$ 6,33 | Juros: R$ 19,66 | Total do Recibo: R$ 170,90",,"2026-07-16T16:57:51.597533+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"19.66","2.84","6.33","0",,"novo","em_aberto",,,,
"4d70186f-baee-47ab-bb43-9c76bfe7eccd","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","a4a095f0-be83-4620-8532-a5a04540b0e0",,"01/2025","2025-01-10","291.38","376.96","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004005320 | Multa: R$ 5,83 | Correção: R$ 22,25 | Juros: R$ 57,50 | Total do Recibo: R$ 376,96",,"2026-07-16T16:59:15.957961+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"57.5","5.83","22.25","0",,"judicializado","em_aberto",,,,
"52bd0be1-2728-4901-b40a-93a86b9b7395","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","c32c8041-ee02-48bd-a082-31dd4a335140",,"07/2024","2024-07-10","350.95","485.7","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004002177 | Multa: R$ 7,02 | Correção: R$ 33,72 | Juros: R$ 94,01 | Total do Recibo: R$ 485,70",,"2026-07-16T16:57:30.688571+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"94.01","7.02","33.72","0",,"judicializado","em_aberto",,,,
"52fecc38-10bd-4a5d-9e22-730f243707e7","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","165a25f4-808c-48c3-8006-02ef6ebd9034",,"08/2024","2024-08-12","341.38","467.47","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004000077 | Multa: R$ 6,83 | Correção: R$ 31,85 | Juros: R$ 87,41 | Total do Recibo: R$ 467,47",,"2026-07-16T16:55:40.049584+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"87.41","6.83","31.85","0",,"judicializado","em_aberto",,,,
"56c79285-082c-440c-81a1-03d4593ca020","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","c06708a7-29f4-4d96-84bb-f722332131d8",,"01/2025","2025-01-10","300.95","389.33","novo","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004008930 | Multa: R$ 6,02 | Correção: R$ 22,97 | Juros: R$ 59,39 | Total do Recibo: R$ 389,33",,"2026-07-16T16:57:50.556115+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"59.39","6.02","22.97","0",,"novo","em_aberto",,,,
"571fde09-1026-45cd-9498-5d268fdeae21","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","c48a979a-49c0-40eb-b8ee-08a6c201eb65",,"09/2024","2024-09-10","350.95","475.43","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003475 | Multa: R$ 7,02 | Correção: R$ 31,73 | Juros: R$ 85,73 | Total do Recibo: R$ 475,43",,"2026-07-16T16:58:13.495635+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"85.73","7.02","31.73","0",,"judicializado","em_aberto",,,,
"5850d7f8-ced6-45c5-b4d9-dd25384483e9","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","c32c8041-ee02-48bd-a082-31dd4a335140",,"12/2024","2024-12-10","350.95","459.38","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004002223 | Multa: R$ 7,02 | Correção: R$ 28,06 | Juros: R$ 73,35 | Total do Recibo: R$ 459,38",,"2026-07-16T16:57:31.741954+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"73.35","7.02","28.06","0",,"judicializado","em_aberto",,,,
"5a526c46-274f-4e81-9ea1-4ce15de6946a","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","c48a979a-49c0-40eb-b8ee-08a6c201eb65",,"03/2025","2025-03-10","289.03","365.19","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003530 | Multa: R$ 5,78 | Correção: R$ 20,01 | Juros: R$ 50,37 | Total do Recibo: R$ 365,19",,"2026-07-16T16:58:14.781047+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"50.37","5.78","20.01","0",,"judicializado","em_aberto",,,,
"5cbb9f4a-838c-478e-a750-b612973dad60","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","165a25f4-808c-48c3-8006-02ef6ebd9034",,"09/2024","2024-09-10","341.38","462.48","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004000085 | Multa: R$ 6,83 | Correção: R$ 30,87 | Juros: R$ 83,40 | Total do Recibo: R$ 462,48",,"2026-07-16T16:55:40.275639+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"83.4","6.83","30.87","0",,"judicializado","em_aberto",,,,
"5cbcf7bf-7ac1-4874-afe9-b33f55bc7149","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","47cbbdf1-21f0-4dc3-9933-020245146465",,"06/2025","2025-06-17","232.43","276.15","novo","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004000492 | Multa: R$ 4,65 | Correção: R$ 9,48 | Juros: R$ 29,59 | Total do Recibo: R$ 276,15",,"2026-07-16T16:56:14.605949+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"29.59","4.65","9.48","0",,"novo","em_aberto",,,,
"5f56aa20-3219-42dc-8891-d836bbdabd7e","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","a4a095f0-be83-4620-8532-a5a04540b0e0",,"10/2024","2024-10-10","341.38","459.33","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004005290 | Multa: R$ 6,83 | Correção: R$ 31,40 | Juros: R$ 79,72 | Total do Recibo: R$ 459,33",,"2026-07-16T16:59:15.315729+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"79.72","6.83","31.4","0",,"judicializado","em_aberto",,,,
"5f750cff-8621-4763-9f71-7eb5ad5e845f","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","c06708a7-29f4-4d96-84bb-f722332131d8",,"11/2024","2024-11-11","350.95","466.07","suspenso","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004008914 | Multa: R$ 7,02 | Correção: R$ 30,42 | Juros: R$ 77,68 | Total do Recibo: R$ 466,07",,"2026-07-16T16:57:50.135847+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"77.68","7.02","30.42","0",,"suspenso","em_aberto",,,,
"5fb47513-b671-4efe-a12c-9d423704acc6","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","c48a979a-49c0-40eb-b8ee-08a6c201eb65",,"08/2024","2024-08-12","350.95","480.57","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003467 | Multa: R$ 7,02 | Correção: R$ 32,74 | Juros: R$ 89,86 | Total do Recibo: R$ 480,57",,"2026-07-16T16:58:13.26006+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"89.86","7.02","32.74","0",,"judicializado","em_aberto",,,,
"6002210e-fcdd-4d6c-9d79-69d919b312c4","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","47cbbdf1-21f0-4dc3-9933-020245146465",,"11/2024","2024-11-11","350.95","466.07","suspenso","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004007179 | Multa: R$ 7,02 | Correção: R$ 30,42 | Juros: R$ 77,68 | Total do Recibo: R$ 466,07",,"2026-07-16T16:56:12.709579+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"77.68","7.02","30.42","0",,"suspenso","em_aberto",,,,
"60116859-577b-45e9-8876-90bf5ac260a5","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","c06708a7-29f4-4d96-84bb-f722332131d8",,"04/2025","2025-04-28","139.06","169.48","novo","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003033 | Multa: R$ 2,78 | Correção: R$ 6,83 | Juros: R$ 20,81 | Total do Recibo: R$ 169,48",,"2026-07-16T16:57:51.185443+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"20.81","2.78","6.83","0",,"novo","em_aberto",,,,
"61469787-2427-4c2b-b80d-a0ae0e3dad36","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","c48a979a-49c0-40eb-b8ee-08a6c201eb65",,"05/2025","2025-05-12","289.03","352.28","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003556 | Multa: R$ 5,78 | Correção: R$ 14,21 | Juros: R$ 43,26 | Total do Recibo: R$ 352,28",,"2026-07-16T16:58:15.188114+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"43.26","5.78","14.21","0",,"judicializado","em_aberto",,,,
